"PRESSURE1","TEMPERATURE1","STRESS_XX","STRESS_XY","STRESS_YY","STRESS_ZZ","STRAIN_XX","STRAIN_XY","STRAIN_YY","STRAIN_ZZ","STRAIN_PLS","DILATANCY","NODAL_VELOCITY1:0","NODAL_VELOCITY1:1","NODAL_VELOCITY1:2","DISPLACEMENT:0","DISPLACEMENT:1","DISPLACEMENT:2","DENSITY","VISCOSITY","SPECIFIC_HEAT_CAPACITY","HEAT_CONDUCTIVITY","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.116971997409784e-01,4.979499995794704e+02,1.075891746347082e-01,-1.335484497829393e-04,1.125450206642710e-01,3.014363423873851e-03,6.473678789242787e-03,-1.653456997312564e-05,6.780469257740436e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.967150580296060e-13,0.000000000000000e+00,8.712450088008331e-04,0.000000000000000e+00,0.000000000000000e+00,9.555364000870433e-07,1.278000000000000e-09,4.680000000000000e+03,5.999999999999999e-01,1,1.260000020265579e-01,1.260000020265579e-01,0.000000000000000e+00,0.000000000000000e+00
1.115693994819840e-01,4.977499991740459e+02,1.074875810272756e-01,-1.325412882050902e-04,1.124291371873166e-01,3.008053010904544e-03,6.467780305775954e-03,-1.640987377777278e-05,6.773686163303314e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,3.952671899094198e-13,0.000000000000000e+00,8.776489967594804e-04,0.000000000000000e+00,0.000000000000000e+00,9.555778001709657e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.270000040531158e-01,1.270000040531158e-01,0.000000000000000e+00,0.000000000000000e+00
1.114415992229896e-01,4.975499987686212e+02,1.073859874198429e-01,-1.315341266272410e-04,1.123132537103622e-01,3.001742597935237e-03,6.461881822309119e-03,-1.628517758241991e-05,6.766903068866189e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,3.938193217892335e-13,0.000000000000000e+00,8.840529847181275e-04,0.000000000000000e+00,0.000000000000000e+00,9.556192002548877e-07,1.278000000000000e-09,4.680000000000000e+03,5.999999999999999e-01,1,1.280000060796738e-01,1.280000060796738e-01,0.000000000000000e+00,0.000000000000000e+00
1.113138008683636e-01,4.973500013434289e+02,1.072843953262699e-01,-1.305269800572385e-04,1.121973719602027e-01,2.995432278998220e-03,6.455983426736362e-03,-1.616048324518140e-05,6.760120075504846e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.923714752439197e-13,0.000000000000000e+00,8.904568772501114e-04,0.000000000000000e+00,0.000000000000000e+00,9.556605997219017e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.289999932050705e-01,1.289999932050705e-01,0.000000000000000e+00,0.000000000000000e+00
1.111860006093691e-01,4.971500009380043e+02,1.071828017188372e-01,-1.295198184793893e-04,1.120814884832483e-01,2.989121866028913e-03,6.450084943269527e-03,-1.603578704982853e-05,6.753336981067724e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,3.909236071237334e-13,0.000000000000000e+00,8.968608652087587e-04,0.000000000000000e+00,0.000000000000000e+00,9.557019998058237e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.299999952316284e-01,1.299999952316284e-01,0.000000000000000e+00,0.000000000000000e+00
1.110582003503747e-01,4.969500005325798e+02,1.070812081114046e-01,-1.285126569015402e-04,1.119656050062939e-01,2.982811453059606e-03,6.444186459802693e-03,-1.591109085447567e-05,6.746553886630599e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.894757390035471e-13,0.000000000000000e+00,9.032648531674058e-04,0.000000000000000e+00,0.000000000000000e+00,9.557433998897459e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.309999972581863e-01,1.309999972581863e-01,0.000000000000000e+00,0.000000000000000e+00
1.109304000913803e-01,4.967500001271552e+02,1.069796145039719e-01,-1.275054953236910e-04,1.118497215293395e-01,2.976501040090299e-03,6.438287976335859e-03,-1.578639465912281e-05,6.739770792193477e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,3.880278708833608e-13,0.000000000000000e+00,9.096688411260531e-04,0.000000000000000e+00,0.000000000000000e+00,9.557847999736680e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.319999992847443e-01,1.319999992847443e-01,0.000000000000000e+00,0.000000000000000e+00
1.108025998323859e-01,4.965499997217306e+02,1.068780208965392e-01,-1.264983337458418e-04,1.117338380523851e-01,2.970190627120991e-03,6.432389492869025e-03,-1.566169846376995e-05,6.732987697756355e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,3.865800027631746e-13,0.000000000000000e+00,9.160728290847003e-04,0.000000000000000e+00,0.000000000000000e+00,9.558262000575902e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.330000013113022e-01,1.330000013113022e-01,0.000000000000000e+00,0.000000000000000e+00
1.106747995733914e-01,4.963499993163060e+02,1.067764272891066e-01,-1.254911721679927e-04,1.116179545754307e-01,2.963880214151684e-03,6.426491009402191e-03,-1.553700226841708e-05,6.726204603319231e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.851321346429883e-13,0.000000000000000e+00,9.224768170433476e-04,0.000000000000000e+00,0.000000000000000e+00,9.558676001415121e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.340000033378601e-01,1.340000033378601e-01,0.000000000000000e+00,0.000000000000000e+00
1.105469993143970e-01,4.961499989108814e+02,1.066748336816739e-01,-1.244840105901435e-04,1.115020710984763e-01,2.957569801182377e-03,6.420592525935357e-03,-1.541230607306422e-05,6.719421508882108e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.836842665228020e-13,0.000000000000000e+00,9.288808050019948e-04,0.000000000000000e+00,0.000000000000000e+00,9.559090002254343e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.350000053644180e-01,1.350000053644180e-01,0.000000000000000e+00,0.000000000000000e+00
1.104191990554026e-01,4.959499985054568e+02,1.065732400742412e-01,-1.234768490122944e-04,1.113861876215219e-01,2.951259388213070e-03,6.414694042468523e-03,-1.528760987771136e-05,6.712638414444986e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.822363984026157e-13,0.000000000000000e+00,9.352847929606420e-04,0.000000000000000e+00,0.000000000000000e+00,9.559504003093564e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.360000073909760e-01,1.360000073909760e-01,0.000000000000000e+00,0.000000000000000e+00
1.102914007007766e-01,4.957500010802645e+02,1.064716479806682e-01,-1.224697024422918e-04,1.112703058713624e-01,2.944949069276052e-03,6.408795646895765e-03,-1.516291554047284e-05,6.705855421083642e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.807885518573019e-13,0.000000000000000e+00,9.416886854926258e-04,0.000000000000000e+00,0.000000000000000e+00,9.559917997763703e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.369999945163727e-01,1.369999945163727e-01,0.000000000000000e+00,0.000000000000000e+00
1.101636004417822e-01,4.955500006748399e+02,1.063700543732355e-01,-1.214625408644427e-04,1.111544223944080e-01,2.938638656306745e-03,6.402897163428930e-03,-1.503821934511998e-05,6.699072326646518e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.793406837371157e-13,0.000000000000000e+00,9.480926734512730e-04,0.000000000000000e+00,0.000000000000000e+00,9.560331998602925e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.379999965429306e-01,1.379999965429306e-01,0.000000000000000e+00,0.000000000000000e+00
1.100358001827877e-01,4.953500002694153e+02,1.062684607658029e-01,-1.204553792865935e-04,1.110385389174536e-01,2.932328243337438e-03,6.396998679962096e-03,-1.491352314976712e-05,6.692289232209396e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.778928156169294e-13,0.000000000000000e+00,9.544966614099203e-04,0.000000000000000e+00,0.000000000000000e+00,9.560745999442146e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.389999985694885e-01,1.389999985694885e-01,0.000000000000000e+00,0.000000000000000e+00
1.099079999237933e-01,4.951499998639907e+02,1.061668671583702e-01,-1.194482177087443e-04,1.109226554404992e-01,2.926017830368131e-03,6.391100196495262e-03,-1.478882695441425e-05,6.685506137772274e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.764449474967431e-13,0.000000000000000e+00,9.609006493685676e-04,0.000000000000000e+00,0.000000000000000e+00,9.561160000281368e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.400000005960464e-01,1.400000005960464e-01,0.000000000000000e+00,0.000000000000000e+00
1.097801996647989e-01,4.949499994585661e+02,1.060652735509375e-01,-1.184410561308952e-04,1.108067719635448e-01,2.919707417398824e-03,6.385201713028428e-03,-1.466413075906139e-05,6.678723043335151e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.749970793765568e-13,0.000000000000000e+00,9.673046373272149e-04,0.000000000000000e+00,0.000000000000000e+00,9.561574001120590e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.410000026226044e-01,1.410000026226044e-01,0.000000000000000e+00,0.000000000000000e+00
1.096523994058045e-01,4.947499990531416e+02,1.059636799435049e-01,-1.174338945530460e-04,1.106908884865904e-01,2.913397004429517e-03,6.379303229561595e-03,-1.453943456370853e-05,6.671939948898028e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.735492112563706e-13,0.000000000000000e+00,9.737086252858620e-04,0.000000000000000e+00,0.000000000000000e+00,9.561988001959809e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.420000046491623e-01,1.420000046491623e-01,0.000000000000000e+00,0.000000000000000e+00
1.095245991468100e-01,4.945499986477170e+02,1.058620863360722e-01,-1.164267329751969e-04,1.105750050096360e-01,2.907086591460209e-03,6.373404746094761e-03,-1.441473836835567e-05,6.665156854460904e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.721013431361843e-13,0.000000000000000e+00,9.801126132445094e-04,0.000000000000000e+00,0.000000000000000e+00,9.562402002799029e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.430000066757202e-01,1.430000066757202e-01,0.000000000000000e+00,0.000000000000000e+00
1.093968007921840e-01,4.943500012225246e+02,1.057604942424992e-01,-1.154195864051943e-04,1.104591232594765e-01,2.900776272523192e-03,6.367506350522001e-03,-1.429004403111715e-05,6.658373861099560e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.706534965908705e-13,0.000000000000000e+00,9.865165057764932e-04,0.000000000000000e+00,0.000000000000000e+00,9.562815997469169e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.439999938011169e-01,1.439999938011169e-01,0.000000000000000e+00,0.000000000000000e+00
1.092690005331896e-01,4.941500008171000e+02,1.056589006350665e-01,-1.144124248273452e-04,1.103432397825221e-01,2.894465859553884e-03,6.361607867055167e-03,-1.416534783576428e-05,6.651590766662437e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.692056284706843e-13,0.000000000000000e+00,9.929204937351404e-04,0.000000000000000e+00,0.000000000000000e+00,9.563229998308391e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.449999958276749e-01,1.449999958276749e-01,0.000000000000000e+00,0.000000000000000e+00
1.091412002741952e-01,4.939500004116754e+02,1.055573070276339e-01,-1.134052632494960e-04,1.102273563055677e-01,2.888155446584577e-03,6.355709383588333e-03,-1.404065164041142e-05,6.644807672225314e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.677577603504979e-13,0.000000000000000e+00,9.993244816937875e-04,0.000000000000000e+00,0.000000000000000e+00,9.563643999147613e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.459999978542328e-01,1.459999978542328e-01,0.000000000000000e+00,0.000000000000000e+00
1.090134000152008e-01,4.937500000062508e+02,1.054557134202012e-01,-1.123981016716469e-04,1.101114728286133e-01,2.881845033615270e-03,6.349810900121499e-03,-1.391595544505856e-05,6.638024577788192e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,3.663098922303116e-13,0.000000000000000e+00,1.005728469652435e-03,0.000000000000000e+00,0.000000000000000e+00,9.564057999986834e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.469999998807907e-01,1.469999998807907e-01,0.000000000000000e+00,0.000000000000000e+00
1.088855997562063e-01,4.935499996008263e+02,1.053541198127685e-01,-1.113909400937977e-04,1.099955893516590e-01,2.875534620645963e-03,6.343912416654666e-03,-1.379125924970570e-05,6.631241483351069e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.648620241101254e-13,0.000000000000000e+00,1.012132457611082e-03,0.000000000000000e+00,0.000000000000000e+00,9.564472000826054e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.480000019073486e-01,1.480000019073486e-01,0.000000000000000e+00,0.000000000000000e+00
1.087577994972119e-01,4.933499991954017e+02,1.052525262053359e-01,-1.103837785159485e-04,1.098797058747046e-01,2.869224207676655e-03,6.338013933187833e-03,-1.366656305435283e-05,6.624458388913946e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.634141559899391e-13,0.000000000000000e+00,1.018536445569729e-03,0.000000000000000e+00,0.000000000000000e+00,9.564886001665275e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.490000039339066e-01,1.490000039339066e-01,0.000000000000000e+00,0.000000000000000e+00
1.086299992382175e-01,4.931499987899771e+02,1.051509325979032e-01,-1.093766169380994e-04,1.097638223977502e-01,2.862913794707348e-03,6.332115449720998e-03,-1.354186685899997e-05,6.617675294476823e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.619662878697528e-13,0.000000000000000e+00,1.024940433528377e-03,0.000000000000000e+00,0.000000000000000e+00,9.565300002504495e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.500000059604645e-01,1.500000059604645e-01,0.000000000000000e+00,0.000000000000000e+00
1.085022008835915e-01,4.929500013647847e+02,1.050493405043302e-01,-1.083694703680968e-04,1.096479406475906e-01,2.856603475770332e-03,6.326217054148238e-03,-1.341717252176145e-05,6.610892301115478e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.605184413244390e-13,0.000000000000000e+00,1.031344326060360e-03,0.000000000000000e+00,0.000000000000000e+00,9.565713997174636e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.509999930858612e-01,1.509999930858612e-01,0.000000000000000e+00,0.000000000000000e+00
1.083744006245971e-01,4.927500009593602e+02,1.049477468968975e-01,-1.073623087902477e-04,1.095320571706363e-01,2.850293062801024e-03,6.320318570681405e-03,-1.329247632640859e-05,6.604109206678356e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.590705732042527e-13,0.000000000000000e+00,1.037748314019008e-03,0.000000000000000e+00,0.000000000000000e+00,9.566127998013857e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.519999951124191e-01,1.519999951124191e-01,0.000000000000000e+00,0.000000000000000e+00
1.082466003656026e-01,4.925500005539356e+02,1.048461532894648e-01,-1.063551472123985e-04,1.094161736936819e-01,2.843982649831717e-03,6.314420087214571e-03,-1.316778013105573e-05,6.597326112241233e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.576227050840665e-13,0.000000000000000e+00,1.044152301977655e-03,0.000000000000000e+00,0.000000000000000e+00,9.566541998853079e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.529999971389771e-01,1.529999971389771e-01,0.000000000000000e+00,0.000000000000000e+00
1.081188001066082e-01,4.923500001485110e+02,1.047445596820322e-01,-1.053479856345494e-04,1.093002902167275e-01,2.837672236862410e-03,6.308521603747737e-03,-1.304308393570286e-05,6.590543017804110e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.561748369638802e-13,0.000000000000000e+00,1.050556289936302e-03,0.000000000000000e+00,0.000000000000000e+00,9.566955999692301e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.539999991655350e-01,1.539999991655350e-01,0.000000000000000e+00,0.000000000000000e+00
1.079909998476138e-01,4.921499997430864e+02,1.046429660745995e-01,-1.043408240567002e-04,1.091844067397731e-01,2.831361823893102e-03,6.302623120280903e-03,-1.291838774035000e-05,6.583759923366988e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.547269688436939e-13,0.000000000000000e+00,1.056960277894949e-03,0.000000000000000e+00,0.000000000000000e+00,9.567370000531520e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.550000011920929e-01,1.550000011920929e-01,0.000000000000000e+00,0.000000000000000e+00
1.078631995886194e-01,4.919499993376618e+02,1.045413724671669e-01,-1.033336624788511e-04,1.090685232628187e-01,2.825051410923795e-03,6.296724636814069e-03,-1.279369154499714e-05,6.576976828929865e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.532791007235076e-13,0.000000000000000e+00,1.063364265853597e-03,0.000000000000000e+00,0.000000000000000e+00,9.567784001370742e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.560000032186508e-01,1.560000032186508e-01,0.000000000000000e+00,0.000000000000000e+00
1.077353993296249e-01,4.917499989322372e+02,1.044397788597342e-01,-1.023265009010019e-04,1.089526397858643e-01,2.818740997954488e-03,6.290826153347235e-03,-1.266899534964428e-05,6.570193734492741e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.518312326033213e-13,0.000000000000000e+00,1.069768253812244e-03,0.000000000000000e+00,0.000000000000000e+00,9.568198002209963e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,1.570000052452087e-01,1.570000052452087e-01,0.000000000000000e+00,0.000000000000000e+00
